mat,bieu,series,tinh,nam,ky,vnd,nghin_ty
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Tây Ninh,2019,Quý 1,1873820000000,1.8738
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Tây Ninh,2019,Quý 2,2246819000000,2.2468
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Tây Ninh,2019,Quý 3,2143873000000,2.1439
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Tây Ninh,2019,Quý 4,5296074000000,5.2961
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Tây Ninh,2020,Quý 1,2652655000000,2.6527
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Tây Ninh,2020,Quý 2,2839860000000,2.8399
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Tây Ninh,2020,Quý 3,2282223000000,2.2822
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Tây Ninh,2020,Quý 4,5395611000000,5.3956
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Vĩnh Long,2018,Quý 1,1170042000000,1.17
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Vĩnh Long,2018,Quý 2,2326724000000,2.3267
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Vĩnh Long,2018,Quý 3,1981045000000,1.981
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Vĩnh Long,2018,Quý 4,2579722000000,2.5797
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Vĩnh Long,2019,Quý 1,1374613000000,1.3746
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Vĩnh Long,2019,Quý 2,2547507000000,2.5475
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Vĩnh Long,2019,Quý 3,668152000000,0.6682
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Vĩnh Long,2019,Quý 4,3537063000000,3.5371
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2018,Quý 1,1581442000000,1.5814
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2018,Quý 2,2541793000000,2.5418
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2018,Quý 3,1512292000000,1.5123
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2018,Quý 4,3723900000000,3.7239
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2019,Quý 1,1832414000000,1.8324
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2019,Quý 2,2221086000000,2.2211
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2019,Quý 3,1836200000000,1.8362
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2019,Quý 4,3536369000000,3.5364
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2020,Quý 1,1990691000000,1.9907
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2020,Quý 2,2248809000000,2.2488
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2020,Quý 3,3590399000000,3.5904
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2020,Quý 4,3064394000000,3.0644
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2021,Quý 1,1781605000000,1.7816
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2021,Quý 2,2266495000000,2.2665
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2021,Quý 3,2091837000000,2.0918
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Điện Biên,2021,Quý 4,3887763000000,3.8878
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2018,Quý 1,3869000000000,3.869
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2018,Quý 2,3277000000000,3.277
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2018,Quý 3,1308500000000,1.3085
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2018,Quý 4,6916500000000,6.9165
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2020,Quý 1,5563580000000,5.5636
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2020,Quý 2,3682920000000,3.6829
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2020,Quý 3,3341500000000,3.3415
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2020,Quý 4,8001419000000,8.0014
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2021,Quý 1,6296351000000,6.2964
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2021,Quý 2,4185026000000,4.185
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2021,Quý 3,3284124000000,3.2841
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2021,Quý 4,3780190000000,3.7802
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2023,Quý 1,5391722000000,5.3917
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2023,Quý 2,2745812000000,2.7458
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2023,Quý 3,3141571000000,3.1416
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đà Nẵng,2023,Quý 4,5120572000000,5.1206
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đắk Lắk,2019,Quý 1,16165047000000,16.165
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đắk Lắk,2019,Quý 2,0,0.0
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đắk Lắk,2019,Quý 3,0,0.0
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đắk Lắk,2019,Quý 4,447746000000,0.4477
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đắk Lắk,2021,Quý 1,4465269000000,4.4653
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đắk Lắk,2021,Quý 2,3475805000000,3.4758
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đắk Lắk,2021,Quý 3,3826555000000,3.8266
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đắk Lắk,2021,Quý 4,6272419000000,6.2724
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đồng Nai,2021,Quý 1,4061712000000,4.0617
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đồng Nai,2021,Quý 2,6560141000000,6.5601
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đồng Nai,2021,Quý 3,5254873000000,5.2549
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đồng Nai,2021,Quý 4,11504534000000,11.5045
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đồng Tháp,2023,Quý 1,5873364000000,5.8734
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đồng Tháp,2023,Quý 2,3294615000000,3.2946
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đồng Tháp,2023,Quý 3,3935145000000,3.9351
CHI NSĐP,B61,ƯỚC THỰC HIỆN QUÝ (dòng tiền quý),Đồng Tháp,2023,Quý 4,4533820000000,4.5338
